"","ID","Warehouse_block","Mode_of_Shipment","Customer_care_calls","Customer_rating","Cost_of_the_Product","Prior_purchases","Product_importance","Gender","Discount_offered","Weight_in_gms","Reached.on.Time_Y.N"
"5883",5883,"1","1",3,5,246,3,"1","2",2,5556,1
"5884",5884,"2","1",3,2,157,2,"1","2",7,5228,0
"5885",5885,"3","1",3,3,169,3,"1","1",10,5147,0
"5886",5886,"5","1",4,5,231,3,"1","2",6,4449,1
"5887",5887,"4","3",3,3,262,5,"2","2",1,5043,0
"5888",5888,"5","3",3,2,227,2,"2","1",10,4290,0
"5889",5889,"1","3",5,2,162,4,"2","1",7,5477,1
"5890",5890,"2","3",5,5,148,2,"2","1",4,4812,0
"5891",5891,"3","3",3,4,138,2,"2","2",8,4837,0
"5892",5892,"5","3",3,3,255,2,"2","2",3,4824,0
"5893",5893,"4","3",3,5,218,3,"1","1",2,5841,0
"5894",5894,"5","3",4,1,260,4,"1","1",2,4091,1
"5895",5895,"1","3",4,3,142,2,"1","2",5,5502,1
"5896",5896,"2","3",4,5,257,3,"2","1",5,4180,0
"5897",5897,"3","3",4,2,252,3,"1","2",1,4176,0
"5898",5898,"5","3",5,4,151,5,"1","2",1,4122,0
"5899",5899,"4","3",4,3,190,5,"1","2",8,4736,0
"5900",5900,"5","3",4,5,137,2,"1","1",7,4068,0
"5901",5901,"1","3",4,4,164,2,"1","1",7,5456,0
"5902",5902,"2","3",3,5,271,3,"1","2",9,5328,0
"5903",5903,"3","3",3,5,162,2,"3","1",1,4573,1
"5904",5904,"5","3",2,4,221,5,"2","1",4,4034,1
"5905",5905,"4","3",5,4,202,3,"1","2",3,4559,1
"5906",5906,"5","3",4,5,143,2,"1","1",1,5836,0
"5907",5907,"1","3",3,5,254,3,"1","1",6,4703,0
"5908",5908,"2","3",4,3,96,4,"2","1",1,4984,1
"5909",5909,"3","2",3,3,199,5,"2","2",10,4847,1
"5910",5910,"5","2",4,1,198,4,"1","2",5,5182,0
"5911",5911,"4","2",4,3,257,3,"1","2",2,5198,1
"5912",5912,"5","2",3,2,149,5,"2","2",9,4310,0
"5913",5913,"1","2",5,1,193,4,"2","2",10,5280,0
"5914",5914,"2","2",3,5,284,2,"1","1",10,5619,0
"5915",5915,"3","2",4,5,205,4,"2","2",5,5264,0
"5916",5916,"5","2",5,5,185,3,"1","1",5,4520,1
"5917",5917,"4","2",5,4,268,3,"3","2",10,4955,0
"5918",5918,"5","2",5,1,252,3,"2","1",2,4339,0
"5919",5919,"1","2",4,3,196,2,"1","2",5,5656,0
"5920",5920,"2","2",3,3,149,3,"1","1",6,4654,0
"5921",5921,"3","2",5,5,154,2,"2","1",3,4669,0
"5922",5922,"5","2",5,4,267,2,"2","1",4,4053,0
"5923",5923,"4","2",3,3,208,2,"2","2",5,5661,0
"5924",5924,"5","2",5,5,275,3,"2","1",9,4287,1
"5925",5925,"1","2",4,2,272,2,"1","2",1,5939,1
"5926",5926,"2","2",6,5,280,3,"1","1",9,4074,1
"5927",5927,"3","2",6,3,202,3,"1","2",5,4930,0
"5928",5928,"5","2",5,2,184,3,"2","2",8,4581,0
"5929",5929,"4","2",5,2,244,5,"2","2",7,5515,0
"5930",5930,"5","2",4,4,138,5,"1","1",10,5401,0
"5931",5931,"1","2",4,3,109,2,"2","2",4,5407,0
"5932",5932,"2","2",2,5,189,5,"1","1",3,5292,0
"5933",5933,"3","2",3,2,170,3,"1","1",9,4069,0
"5934",5934,"5","2",3,1,183,2,"2","2",10,4598,0
"5935",5935,"4","2",3,4,263,6,"3","1",3,4429,0
"5936",5936,"5","2",4,1,271,4,"1","1",9,5853,1
"5937",5937,"1","2",6,3,202,4,"2","2",3,4496,1
"5938",5938,"2","2",3,3,265,3,"2","2",8,5070,0
"5939",5939,"3","2",4,1,220,3,"2","2",6,4472,0
"5940",5940,"5","2",4,4,274,2,"1","2",7,4873,1
"5941",5941,"4","2",4,5,212,2,"2","1",10,4552,0
"5942",5942,"5","2",4,2,244,3,"3","1",1,5559,1
"5943",5943,"1","2",4,5,252,3,"2","2",4,5017,0
"5944",5944,"2","2",5,5,158,2,"1","1",8,4743,0
"5945",5945,"3","2",2,5,286,6,"2","2",5,5490,0
"5946",5946,"5","2",3,5,164,3,"3","1",10,4639,1
"5947",5947,"4","2",4,3,170,6,"2","1",6,4998,0
"5948",5948,"5","2",4,1,269,2,"2","2",8,4930,0
"5949",5949,"1","2",4,2,238,2,"1","2",2,4002,0
"5950",5950,"2","2",4,3,198,7,"2","2",1,5315,0
"5951",5951,"3","2",4,4,184,8,"1","1",7,5235,1
"5952",5952,"5","2",5,2,265,3,"1","1",10,4347,1
"5953",5953,"4","2",3,2,204,10,"2","2",10,4534,0
"5954",5954,"5","2",5,1,233,7,"2","2",5,5759,1
"5955",5955,"1","2",4,5,134,3,"1","2",8,5694,0
"5956",5956,"2","2",3,4,153,3,"2","2",9,5474,0
"5957",5957,"3","2",2,5,241,3,"2","2",3,4253,1
"5958",5958,"5","2",4,5,187,3,"1","1",7,5022,1
"5959",5959,"4","2",3,3,148,3,"1","2",8,5622,0
"5960",5960,"5","2",3,4,133,8,"2","2",10,5439,1
"5961",5961,"1","2",6,1,250,4,"1","1",10,1623,1
"5962",5962,"2","2",6,1,249,4,"2","1",2,1326,1
"5963",5963,"3","2",5,2,259,5,"1","1",8,1678,0
"5964",5964,"5","2",6,4,266,4,"1","1",5,1639,1
"5965",5965,"4","2",6,5,244,4,"2","2",6,1185,0
"5966",5966,"5","2",4,5,239,6,"1","1",2,1879,0
"5967",5967,"1","2",4,5,270,5,"1","2",1,1187,1
"5968",5968,"2","2",6,3,270,4,"1","2",7,1079,0
"5969",5969,"3","2",6,2,257,4,"2","1",1,1513,0
"5970",5970,"5","2",4,3,243,5,"2","2",3,1634,1
"5971",5971,"4","2",4,5,271,4,"1","1",6,5078,0
"5972",5972,"5","2",6,3,202,4,"2","2",6,4249,0
"5973",5973,"1","2",3,3,265,3,"2","2",3,5986,1
"5974",5974,"2","2",4,1,220,3,"2","1",1,5159,1
"5975",5975,"3","2",4,3,274,2,"1","1",1,4762,0
"5976",5976,"5","2",4,1,212,2,"2","1",4,4969,0
"5977",5977,"4","2",4,2,244,3,"3","2",3,4103,0
"5978",5978,"5","2",4,2,252,3,"2","2",4,5782,0
"5979",5979,"1","2",5,1,158,2,"1","1",4,5736,1
"5980",5980,"2","2",2,5,286,6,"2","2",3,4497,1
"5981",5981,"3","2",3,3,164,3,"3","1",8,5170,0
"5982",5982,"5","2",4,2,170,6,"2","1",10,4891,0
"5983",5983,"4","2",4,3,269,2,"2","1",2,4158,0
"5984",5984,"5","2",4,3,238,2,"1","1",7,5808,1
"5985",5985,"1","2",4,5,198,7,"2","1",9,4249,1
"5986",5986,"2","2",4,3,184,8,"1","1",4,4686,0
"5987",5987,"3","2",5,2,265,3,"1","1",8,5447,1
"5988",5988,"5","2",3,1,204,10,"2","1",5,5375,0
"5989",5989,"4","2",5,2,233,7,"2","2",8,5519,1
"5990",5990,"5","2",4,2,134,3,"1","2",9,4214,1
"5991",5991,"1","2",3,2,153,3,"2","1",6,4056,0
"5992",5992,"2","2",2,1,241,3,"2","2",5,5697,1
"5993",5993,"3","2",4,4,187,3,"1","2",8,4893,0
"5994",5994,"5","2",3,4,148,3,"1","2",8,5267,1
"5995",5995,"4","2",3,5,133,8,"2","2",8,5002,1
"5996",5996,"5","2",6,1,250,4,"1","1",4,1018,0
"5997",5997,"1","2",6,5,249,4,"2","1",3,1710,1
"5998",5998,"2","2",5,3,259,5,"1","1",2,1730,0
"5999",5999,"3","2",6,2,266,4,"1","2",9,1220,0
"6000",6000,"5","2",6,3,244,4,"2","1",5,1108,1
"6001",6001,"4","2",4,5,239,6,"1","1",4,1451,0
"6002",6002,"5","1",4,3,270,5,"1","2",3,1786,1
"6003",6003,"1","1",6,4,282,4,"1","1",6,1580,0
"6004",6004,"2","1",6,5,295,4,"2","1",2,1981,0
"6005",6005,"3","1",6,1,255,4,"1","1",5,1253,1
"6006",6006,"5","1",6,4,292,4,"1","1",3,1826,1
"6007",6007,"4","1",6,3,244,4,"1","2",1,1317,1
"6008",6008,"5","1",6,1,306,4,"1","1",1,1210,0
"6009",6009,"1","1",6,1,258,4,"1","1",3,1506,0
"6010",6010,"2","1",4,2,265,6,"1","1",8,1391,1
"6011",6011,"3","1",5,1,227,5,"1","1",7,1620,1
"6012",6012,"5","1",7,1,276,4,"1","2",8,1560,1
"6013",6013,"4","1",6,4,244,4,"2","1",7,1795,0
"6014",6014,"5","1",4,3,217,6,"2","2",6,1552,0
"6015",6015,"1","1",2,3,211,3,"1","2",8,1172,0
"6016",6016,"2","1",4,2,227,5,"1","1",7,1354,1
"6017",6017,"3","1",5,3,249,4,"2","1",1,1014,1
"6018",6018,"5","1",6,3,269,4,"1","1",3,1006,0
"6019",6019,"4","1",6,5,278,4,"2","2",6,1140,0
"6020",6020,"5","1",6,5,282,4,"2","1",3,1385,0
"6021",6021,"1","1",6,4,300,4,"2","2",7,1607,0
"6022",6022,"2","1",5,5,259,5,"1","2",9,1624,0
"6023",6023,"3","1",6,1,295,4,"2","2",6,1611,0
"6024",6024,"5","3",5,5,238,5,"1","1",2,1657,0
"6025",6025,"4","3",5,3,270,5,"2","2",7,1303,1
"6026",6026,"5","3",5,3,267,5,"1","1",6,1119,1
"6027",6027,"1","3",4,1,270,5,"2","1",9,1280,1
"6028",6028,"2","3",4,1,245,5,"2","2",8,1923,0
"6029",6029,"3","3",6,4,262,4,"1","2",10,1068,1
"6030",6030,"5","3",4,2,245,5,"1","1",8,1122,1
"6031",6031,"4","3",6,2,268,4,"1","1",7,1943,0
"6032",6032,"5","3",5,1,262,5,"1","1",1,1488,1
"6033",6033,"1","3",6,3,283,5,"2","1",10,1483,0
"6034",6034,"2","3",5,3,260,5,"2","1",8,1001,0
"6035",6035,"3","3",7,5,258,4,"1","2",4,1677,1
"6036",6036,"5","3",5,2,130,4,"2","2",1,1877,0
"6037",6037,"4","3",6,3,262,5,"1","1",9,1053,0
"6038",6038,"5","3",6,2,293,4,"1","2",4,1764,1
"6039",6039,"1","3",7,1,255,5,"2","1",10,1238,1
"6040",6040,"2","3",6,1,242,5,"1","2",5,1555,0
"6041",6041,"3","3",6,3,264,4,"2","2",6,1622,1
"6042",6042,"5","3",6,4,253,4,"1","2",7,1485,0
"6043",6043,"4","3",5,5,271,5,"1","2",4,1667,0
"6044",6044,"5","3",6,2,250,4,"2","2",3,1777,1
"6045",6045,"1","3",4,3,266,5,"3","2",5,1590,0
"6046",6046,"2","2",6,2,286,4,"1","2",4,1594,0
"6047",6047,"3","2",5,2,275,5,"1","1",9,1373,0
"6048",6048,"5","2",6,3,295,5,"1","1",4,1392,0
"6049",6049,"4","2",5,1,269,6,"2","2",8,1341,0
"6050",6050,"5","2",4,1,239,5,"1","2",1,1780,1
"6051",6051,"1","2",6,4,271,4,"2","1",8,1867,0
"6052",6052,"2","2",6,5,165,6,"1","2",6,1529,1
"6053",6053,"3","2",7,2,302,5,"2","1",5,1614,0
"6054",6054,"5","2",6,2,293,6,"1","2",10,1919,1
"6055",6055,"4","2",4,4,202,3,"1","2",3,5524,1
"6056",6056,"5","2",2,3,185,3,"2","2",7,4246,0
"6057",6057,"1","2",4,4,210,2,"2","1",8,5942,0
"6058",6058,"2","2",3,5,186,2,"2","1",8,5924,0
"6059",6059,"3","2",3,4,163,3,"1","1",7,5913,0
"6060",6060,"5","2",3,4,168,3,"1","1",5,5964,0
"6061",6061,"4","2",4,3,199,3,"1","1",8,4391,1
"6062",6062,"5","2",3,5,271,2,"2","1",7,4958,0
"6063",6063,"1","2",3,4,164,3,"1","2",4,4796,0
"6064",6064,"2","2",4,1,231,2,"2","1",3,4696,0
"6065",6065,"3","2",3,1,196,2,"1","1",10,4141,1
"6066",6066,"5","2",4,2,218,3,"1","2",2,4949,0
"6067",6067,"4","2",5,1,267,4,"1","1",5,4440,1
"6068",6068,"5","2",4,4,163,3,"1","2",5,4440,0
"6069",6069,"1","2",4,1,224,4,"2","2",5,4887,0
"6070",6070,"2","2",3,4,156,2,"2","2",10,5107,1
"6071",6071,"3","2",5,5,175,6,"1","2",2,4883,1
"6072",6072,"5","2",3,4,257,5,"2","2",5,5365,0
"6073",6073,"4","2",4,4,259,3,"1","1",3,4509,0
"6074",6074,"5","2",3,3,112,4,"1","2",7,5716,1
"6075",6075,"1","2",4,3,145,4,"2","1",2,5735,0
"6076",6076,"2","2",3,1,230,3,"2","1",3,4957,0
"6077",6077,"3","2",3,4,188,4,"1","2",6,5016,0
"6078",6078,"5","2",3,2,132,4,"2","2",3,4512,0
"6079",6079,"4","2",4,1,239,4,"3","1",2,5502,0
"6080",6080,"5","2",2,5,167,3,"2","1",8,4605,0
"6081",6081,"1","2",3,1,133,3,"2","1",7,4004,1
"6082",6082,"2","2",4,2,270,2,"3","2",9,5080,1
"6083",6083,"3","2",4,3,229,2,"2","1",7,5364,1
"6084",6084,"5","2",5,1,261,4,"3","2",6,4852,0
"6085",6085,"4","2",2,1,192,3,"1","2",9,4774,0
"6086",6086,"5","2",4,5,217,3,"1","2",6,4848,1
"6087",6087,"1","2",4,3,246,2,"1","1",6,4908,0
"6088",6088,"2","2",5,5,208,2,"2","1",8,5321,0
"6089",6089,"3","2",5,1,148,3,"1","2",5,5790,0
"6090",6090,"5","2",4,1,132,6,"3","1",8,4902,1
"6091",6091,"4","2",4,2,249,3,"1","2",6,5051,1
"6092",6092,"5","2",3,3,225,4,"1","2",9,5468,1
"6093",6093,"1","2",5,1,279,4,"2","2",3,4607,0
"6094",6094,"2","2",4,2,183,2,"1","2",8,4921,0
"6095",6095,"3","2",4,4,215,2,"3","2",6,5238,0
"6096",6096,"5","2",6,4,195,5,"3","2",10,4225,0
"6097",6097,"4","2",4,2,156,2,"2","1",5,4467,1
"6098",6098,"5","2",3,5,160,3,"1","2",8,4106,0
"6099",6099,"1","2",5,5,153,5,"2","1",10,5297,0
"6100",6100,"2","2",3,4,215,3,"3","2",5,4670,1
"6101",6101,"3","2",4,3,163,3,"1","2",7,4556,0
"6102",6102,"5","2",4,2,195,3,"2","1",8,5198,0
"6103",6103,"4","2",4,3,170,2,"1","1",3,4587,1
"6104",6104,"5","2",3,3,133,3,"1","1",5,5937,0
"6105",6105,"1","2",5,2,171,6,"2","2",5,5981,1
"6106",6106,"2","2",3,5,186,3,"2","1",7,4764,0
"6107",6107,"3","2",4,2,246,3,"3","1",5,5960,0
"6108",6108,"5","2",3,3,170,3,"1","2",7,5427,1
"6109",6109,"4","2",2,5,189,2,"1","1",9,5245,0
"6110",6110,"5","2",4,5,216,2,"1","2",8,5767,1
"6111",6111,"1","2",4,2,264,3,"1","1",10,5137,1
"6112",6112,"2","2",5,4,268,3,"1","2",3,5320,1
"6113",6113,"3","2",4,1,225,2,"2","2",10,4577,1
"6114",6114,"5","2",4,2,252,2,"3","2",4,5233,1
"6115",6115,"4","2",3,2,204,3,"1","2",8,4586,1
"6116",6116,"5","2",5,1,193,2,"2","2",1,4450,0
"6117",6117,"1","2",5,3,220,3,"1","2",9,5324,0
"6118",6118,"2","2",6,4,271,3,"1","2",7,5192,1
"6119",6119,"3","2",2,2,227,4,"2","1",6,4104,1
"6120",6120,"5","2",4,1,206,5,"2","2",7,5941,1
"6121",6121,"4","2",4,2,142,3,"2","2",3,4644,0
"6122",6122,"5","2",5,5,236,2,"2","1",2,5210,0
"6123",6123,"1","2",5,4,275,2,"2","1",10,5395,1
"6124",6124,"2","2",3,5,144,2,"2","1",2,4629,1
"6125",6125,"3","2",4,5,194,3,"2","1",3,5168,1
"6126",6126,"5","2",3,2,260,3,"1","1",9,4591,1
"6127",6127,"4","2",3,4,240,3,"2","1",8,4410,0
"6128",6128,"5","2",3,2,136,3,"3","2",2,5739,0
"6129",6129,"1","2",3,3,132,2,"2","1",1,4687,0
"6130",6130,"2","2",4,2,266,3,"2","1",7,5121,0
"6131",6131,"3","2",4,1,263,3,"3","1",5,4782,0
"6132",6132,"5","2",5,5,270,3,"1","2",9,5807,1
"6133",6133,"4","2",3,3,208,5,"1","2",10,4258,0
"6134",6134,"5","2",5,5,206,3,"1","1",1,5520,0
"6135",6135,"1","2",3,3,159,3,"1","1",3,5230,1
"6136",6136,"2","2",4,3,162,3,"1","1",4,5913,1
"6137",6137,"3","2",3,2,177,2,"2","1",4,4417,0
"6138",6138,"5","2",3,3,168,4,"1","2",4,4096,1
"6139",6139,"4","1",3,1,267,4,"2","2",4,4914,1
"6140",6140,"5","1",4,5,222,3,"2","2",7,5844,0
"6141",6141,"1","1",3,2,234,3,"1","2",10,4781,0
"6142",6142,"2","1",3,1,133,3,"1","2",9,5724,0
"6143",6143,"3","1",4,4,207,3,"1","2",10,4533,0
"6144",6144,"5","1",4,3,243,4,"1","2",9,4811,0
"6145",6145,"4","1",5,5,161,3,"1","2",1,4470,1
"6146",6146,"5","1",3,5,193,3,"2","2",6,5302,0
"6147",6147,"1","1",4,5,234,4,"2","1",9,5769,0
"6148",6148,"2","1",2,1,185,6,"2","2",7,4138,1
"6149",6149,"3","1",4,5,242,2,"2","2",5,4806,0
"6150",6150,"5","1",4,5,252,2,"3","2",6,4147,1
"6151",6151,"4","1",4,3,179,3,"1","2",3,5495,1
"6152",6152,"5","1",4,3,158,3,"3","2",5,5602,0
"6153",6153,"1","1",3,1,226,3,"1","2",8,4002,0
"6154",6154,"2","1",5,4,269,2,"2","2",2,5962,0
"6155",6155,"3","1",3,5,148,3,"1","2",7,5685,0
"6156",6156,"5","1",4,5,159,2,"1","2",3,5704,0
"6157",6157,"4","1",3,4,273,4,"2","1",4,5361,0
"6158",6158,"5","1",3,4,233,3,"2","1",5,5306,0
"6159",6159,"1","1",4,5,182,3,"2","2",2,4473,0
"6160",6160,"2","1",3,4,153,2,"2","1",5,4023,1
"6161",6161,"3","3",4,5,210,2,"2","1",5,5683,0
"6162",6162,"5","3",4,1,241,3,"2","1",6,4558,0
"6163",6163,"4","3",3,2,220,3,"1","1",8,5032,1
"6164",6164,"5","3",5,4,211,3,"2","2",7,4856,0
"6165",6165,"1","3",3,5,151,3,"1","2",1,4088,0
"6166",6166,"2","3",5,5,267,3,"2","1",9,4775,1
"6167",6167,"3","3",4,3,250,2,"2","1",4,4808,1
"6168",6168,"5","3",4,3,181,3,"1","2",5,5398,1
"6169",6169,"4","3",5,2,197,4,"3","1",4,4339,1
"6170",6170,"5","3",3,4,172,2,"2","2",5,4647,0
"6171",6171,"1","3",4,1,219,3,"1","1",3,5223,1
"6172",6172,"2","3",5,5,189,3,"1","1",7,5717,0
"6173",6173,"3","3",5,1,225,3,"1","1",8,4539,0
"6174",6174,"5","3",5,3,269,5,"1","2",8,5833,1
"6175",6175,"4","3",5,4,157,3,"2","2",7,4199,1
"6176",6176,"5","3",3,5,189,3,"1","1",5,5422,0
"6177",6177,"1","3",3,1,226,2,"2","2",6,4946,1
"6178",6178,"2","3",2,1,220,2,"2","2",6,4382,1
"6179",6179,"3","3",6,3,275,6,"1","1",4,4875,0
"6180",6180,"5","3",3,4,171,3,"2","2",5,4310,1
"6181",6181,"4","3",4,3,235,3,"1","2",4,5289,1
"6182",6182,"5","3",3,4,201,3,"3","1",7,4887,1
"6183",6183,"1","2",5,5,269,3,"1","2",5,5673,1
"6184",6184,"2","2",5,3,182,2,"1","1",4,5579,0
"6185",6185,"3","2",5,5,266,5,"1","2",9,4500,0
"6186",6186,"5","2",3,5,157,2,"2","2",4,5991,0
"6187",6187,"4","2",4,1,258,4,"3","2",1,5476,0
"6188",6188,"5","2",4,2,280,4,"1","1",9,5288,1
"6189",6189,"1","2",4,4,154,3,"1","2",7,4106,1
"6190",6190,"2","2",4,4,274,2,"1","2",3,4257,0
"6191",6191,"3","2",4,5,180,2,"2","2",1,4332,0
"6192",6192,"5","2",3,5,146,3,"2","2",7,4126,0
"6193",6193,"4","2",3,4,236,3,"2","1",1,5851,0
"6194",6194,"5","2",4,4,133,4,"3","2",10,5296,0
"6195",6195,"1","2",5,2,173,4,"3","2",9,4307,0
"6196",6196,"2","2",4,3,210,3,"1","1",9,5556,0
"6197",6197,"3","2",3,4,238,2,"2","2",1,4991,1
"6198",6198,"5","2",4,2,268,4,"1","2",3,5275,0
"6199",6199,"4","2",3,5,175,3,"2","2",8,5471,1
"6200",6200,"5","2",5,2,280,4,"1","1",8,4539,1
"6201",6201,"1","2",4,1,153,2,"1","2",1,4027,0
"6202",6202,"2","2",4,4,251,2,"2","2",6,4376,0
"6203",6203,"3","2",4,2,252,3,"2","1",8,4262,1
"6204",6204,"5","2",4,5,201,8,"2","2",4,5472,1
"6205",6205,"4","2",5,4,216,4,"2","2",8,5878,1
"6206",6206,"5","2",3,2,126,10,"1","1",3,4073,1
"6207",6207,"1","2",3,2,177,4,"1","2",3,4199,1
"6208",6208,"2","2",5,3,145,3,"2","1",1,5783,1
"6209",6209,"3","2",5,3,258,2,"1","2",10,5371,1
"6210",6210,"5","2",4,3,273,10,"2","1",6,4251,1
"6211",6211,"4","2",4,1,245,3,"1","2",5,4523,0
"6212",6212,"5","2",5,4,241,2,"2","2",7,4413,0
"6213",6213,"1","2",4,1,208,3,"1","2",6,5345,1
"6214",6214,"2","2",6,5,282,4,"1","1",1,1193,1
"6215",6215,"3","2",6,5,295,4,"2","1",1,1159,0
"6216",6216,"5","2",6,5,255,4,"1","2",9,1113,0
"6217",6217,"4","2",6,3,292,4,"1","2",8,1434,0
"6218",6218,"5","2",6,4,244,4,"1","1",1,1130,1
"6219",6219,"1","2",6,4,306,4,"1","2",8,1691,1
"6220",6220,"2","2",6,5,258,4,"1","1",5,1966,1
"6221",6221,"3","2",4,1,265,6,"1","2",2,1629,1
"6222",6222,"5","2",5,1,227,5,"1","1",6,1667,0
"6223",6223,"4","2",7,1,276,4,"1","2",9,1519,1
"6224",6224,"5","2",6,5,244,4,"2","2",2,1980,0
"6225",6225,"1","2",4,2,217,6,"2","2",3,1732,1
"6226",6226,"2","2",2,5,211,3,"1","1",3,1368,0
"6227",6227,"3","2",4,4,227,5,"1","1",8,1982,1
"6228",6228,"5","2",5,1,249,4,"2","1",5,1027,1
"6229",6229,"4","2",6,2,269,4,"1","1",6,1073,0
"6230",6230,"5","2",6,3,278,4,"2","1",4,1716,0
"6231",6231,"1","2",6,5,282,4,"2","2",4,1013,0
"6232",6232,"2","2",6,1,300,4,"2","2",2,1790,1
"6233",6233,"3","2",3,3,146,3,"2","2",4,5384,0
"6234",6234,"5","2",3,4,236,3,"2","2",5,5466,0
"6235",6235,"4","2",4,4,133,4,"3","2",7,5973,1
"6236",6236,"5","2",5,4,173,4,"3","2",8,5284,1
"6237",6237,"1","2",4,2,210,3,"1","2",9,4163,0
"6238",6238,"2","2",3,3,238,2,"2","2",4,4206,0
"6239",6239,"3","2",4,4,268,4,"1","1",5,5647,0
"6240",6240,"5","2",3,4,175,3,"2","1",10,4771,1
"6241",6241,"4","2",5,4,280,4,"1","1",10,5156,0
"6242",6242,"5","2",4,5,153,2,"1","1",1,4492,0
"6243",6243,"1","2",4,5,251,2,"2","2",8,5232,0
"6244",6244,"2","2",4,2,252,3,"2","1",2,5769,0
"6245",6245,"3","2",4,2,201,8,"2","2",9,5146,0
"6246",6246,"5","2",5,5,216,4,"2","2",1,4092,1
"6247",6247,"4","2",3,3,126,10,"1","1",10,4128,0
"6248",6248,"5","2",3,1,177,4,"1","2",6,5037,1
"6249",6249,"1","2",5,2,145,3,"2","1",2,4836,0
"6250",6250,"2","2",5,4,258,2,"1","2",8,4200,0
"6251",6251,"3","2",4,3,273,10,"2","2",8,4896,0
"6252",6252,"5","2",4,1,245,3,"1","1",2,5835,1
"6253",6253,"4","2",5,2,241,2,"2","1",6,4741,0
"6254",6254,"5","2",4,1,208,3,"1","1",4,4530,1
"6255",6255,"1","2",6,1,282,4,"1","1",1,1434,0
"6256",6256,"2","2",6,5,295,4,"2","1",5,1963,1
"6257",6257,"3","2",6,4,255,4,"1","1",7,1869,1
"6258",6258,"5","2",6,2,292,4,"1","2",2,1565,0
"6259",6259,"4","2",6,1,244,4,"1","1",5,1867,0
"6260",6260,"5","2",6,3,306,4,"1","1",10,1372,1
"6261",6261,"1","2",6,5,258,4,"1","1",5,1558,0
"6262",6262,"2","2",4,1,265,6,"1","2",9,1753,1
"6263",6263,"3","2",5,2,227,5,"1","2",3,1242,1
"6264",6264,"5","2",7,2,276,4,"1","1",9,1022,1
"6265",6265,"4","2",6,4,244,4,"2","2",1,1179,1
"6266",6266,"5","2",4,4,217,6,"2","1",9,1974,0
"6267",6267,"1","2",2,1,211,3,"1","1",6,1760,1
"6268",6268,"2","2",4,5,227,5,"1","2",2,1804,1
"6269",6269,"3","2",5,5,249,4,"2","1",2,1727,1
"6270",6270,"5","2",7,4,302,5,"2","1",7,1503,1
"6271",6271,"4","2",6,4,293,6,"1","2",7,1117,1
"6272",6272,"5","2",5,5,232,3,"1","1",4,1716,1
"6273",6273,"1","2",6,5,279,4,"1","1",7,1447,0
"6274",6274,"2","2",6,5,251,4,"1","2",8,1038,0
"6275",6275,"3","2",6,5,300,5,"1","1",1,1188,0
"6276",6276,"5","1",7,5,133,5,"1","2",3,1544,1
"6277",6277,"4","1",6,5,283,4,"1","1",2,1136,1
"6278",6278,"5","1",7,5,296,4,"1","1",8,1686,1
"6279",6279,"1","1",6,3,261,4,"2","2",8,1397,1
"6280",6280,"2","1",6,1,286,4,"1","2",3,1747,1
"6281",6281,"3","1",6,3,298,4,"1","2",1,1657,0
"6282",6282,"5","1",6,4,287,4,"2","2",9,1936,1
"6283",6283,"4","1",6,2,251,4,"2","2",9,1322,1
"6284",6284,"5","1",5,1,231,5,"1","1",10,1418,0
"6285",6285,"1","1",5,2,249,5,"2","1",6,1298,0
"6286",6286,"2","1",5,3,244,5,"1","2",3,1174,0
"6287",6287,"3","1",7,2,264,4,"2","1",6,1688,0
"6288",6288,"5","1",5,2,254,5,"2","1",6,1002,0
"6289",6289,"4","1",4,5,264,6,"1","1",6,1637,0
"6290",6290,"5","1",6,5,309,4,"1","1",6,1463,1
"6291",6291,"1","1",5,5,298,4,"1","1",8,1631,0
"6292",6292,"2","1",5,5,265,5,"2","2",8,1867,0
"6293",6293,"3","1",6,1,246,4,"2","1",4,1504,1
"6294",6294,"5","1",5,2,222,5,"1","2",1,1672,0
"6295",6295,"4","1",7,5,250,4,"1","2",2,1296,0
"6296",6296,"5","1",4,3,240,5,"2","2",5,1301,0
"6297",6297,"1","1",4,3,246,6,"1","2",10,1176,0
"6298",6298,"2","3",6,1,293,5,"2","2",7,1052,0
"6299",6299,"3","3",6,5,253,4,"2","1",1,1977,0
"6300",6300,"5","3",5,5,258,5,"2","1",7,1819,0
"6301",6301,"4","3",6,4,258,4,"1","2",2,1051,1
"6302",6302,"5","3",5,3,245,5,"2","1",3,1851,0
"6303",6303,"1","3",7,2,307,4,"2","1",2,1073,0
"6304",6304,"2","3",6,5,301,4,"1","2",3,1958,0
"6305",6305,"3","3",6,5,252,4,"1","2",2,1249,0
"6306",6306,"5","3",5,1,272,6,"2","2",2,1681,1
"6307",6307,"4","3",5,3,221,5,"1","2",2,1630,1
"6308",6308,"5","3",5,3,247,5,"1","1",10,1699,1
"6309",6309,"1","3",7,5,260,4,"1","2",3,1930,1
"6310",6310,"2","3",5,5,251,6,"2","1",4,1077,0
"6311",6311,"3","3",5,2,227,5,"2","1",9,1917,0
"6312",6312,"5","3",6,5,269,4,"1","1",9,1826,0
"6313",6313,"4","3",6,2,161,4,"1","1",10,1683,0
"6314",6314,"5","3",4,4,256,5,"1","1",9,1622,1
"6315",6315,"1","3",5,1,303,5,"2","2",9,1203,0
"6316",6316,"2","3",5,3,257,5,"2","2",7,1565,1
